date,campaign_id,creative_id,country,os,days_since_launch,impressions_last_7d,spend_usd,impressions,viewable_impressions,clicks,conversions,revenue_usd,video_completions
2026-02-10,20008,500048,UK,iOS,11,102312,137.74,17039,13379,86,11,1181.3,0
2026-02-10,20008,500049,UK,iOS,10,127583,123.77,16747,12954,66,6,565.04,0
2026-02-10,20008,500052,BR,Android,26,99497,59.46,17827,15707,29,1,99.35,0
2026-02-10,20008,500053,BR,Android,23,71891,62.82,13656,10172,33,4,402.03,0
2026-02-10,20008,500050,BR,Android,22,99006,76.12,24195,17929,46,8,649.65,0
2026-02-10,20008,500051,BR,Android,17,103396,60.81,17688,15541,46,3,308.57,0
2026-02-10,20008,500048,BR,Android,11,89351,82.27,23390,18934,142,15,1728.75,0
2026-02-10,20008,500049,BR,Android,10,116997,81.43,23609,20569,112,12,1225.2,0
2026-02-10,20008,500052,BR,iOS,26,95209,40.04,11835,9418,17,2,222.76,0
2026-02-10,20008,500053,BR,iOS,23,71713,42.7,9144,7919,28,1,81.45,0
2026-02-10,20008,500050,BR,iOS,22,106372,46.31,12786,9585,28,6,574.71,0
2026-02-10,20008,500051,BR,iOS,17,104655,55.6,15108,10969,43,5,558.92,0
2026-02-10,20008,500048,BR,iOS,11,96248,55.07,14679,12229,102,15,1262.92,0
2026-02-10,20008,500049,BR,iOS,10,121476,51.08,13775,10744,58,8,676.41,0
2026-02-11,20008,500052,MX,Android,27,93715,30.53,10366,7473,20,1,109.96,0
2026-02-11,20008,500053,MX,Android,24,73330,28.24,6667,5319,14,4,450.42,0
2026-02-11,20008,500050,MX,Android,23,105773,24.65,8532,7710,8,2,200.41,0
2026-02-11,20008,500051,MX,Android,18,107320,26.12,8861,7555,21,1,102.27,0
2026-02-11,20008,500048,MX,Android,12,100892,36.33,12054,8915,74,11,1224.85,0
2026-02-11,20008,500049,MX,Android,11,120403,34.59,11917,9725,54,5,570.09,0
2026-02-11,20008,500052,MX,iOS,27,96345,27.69,8713,7051,15,2,204.77,0
2026-02-11,20008,500053,MX,iOS,24,74494,24.39,5604,4625,16,2,218.09,0
2026-02-11,20008,500050,MX,iOS,23,108214,25.65,8312,6099,15,2,215.09,0
2026-02-11,20008,500051,MX,iOS,18,108858,21.66,6493,5532,18,0,0.0,0
2026-02-11,20008,500048,MX,iOS,12,106863,32.75,9043,7750,72,4,356.17,0
2026-02-11,20008,500049,MX,iOS,11,123792,24.4,7970,6951,32,1,102.5,0
2026-02-11,20008,500052,DE,Android,27,91989,89.28,14720,11342,22,3,251.37,0
2026-02-11,20008,500053,DE,Android,24,71284,74.06,9075,6769,23,2,213.19,0
2026-02-11,20008,500050,DE,Android,23,105078,87.72,15616,13517,28,0,0.0,0
2026-02-11,20008,500051,DE,Android,18,101463,81.93,14363,10461,31,7,801.79,0
2026-02-11,20008,500048,DE,Android,12,103171,88.65,13618,9833,68,7,579.06,0
2026-02-11,20008,500049,DE,Android,11,117562,87.22,14275,12853,54,6,642.8,0
2026-02-11,20008,500052,DE,iOS,27,98532,57.14,9030,7170,16,4,402.02,0
2026-02-11,20008,500053,DE,iOS,24,73527,52.04,6144,5543,15,0,0.0,0
2026-02-11,20008,500050,DE,iOS,23,113803,48.98,7490,6349,11,1,96.88,0
2026-02-11,20008,500051,DE,iOS,18,105797,56.57,9307,6965,18,0,0.0,0
2026-02-11,20008,500048,DE,iOS,12,109421,57.34,8258,7552,46,5,523.25,0
2026-02-11,20008,500049,DE,iOS,11,122477,59.56,9426,8549,32,4,408.04,0
2026-02-11,20008,500052,UK,Android,27,86843,187.07,27323,22600,48,4,440.52,0
2026-02-11,20008,500053,UK,Android,24,62757,153.69,15908,13098,44,7,727.54,0
2026-02-11,20008,500050,UK,Android,23,93839,135.45,19885,16582,38,6,661.4,0
2026-02-11,20008,500051,UK,Android,18,90621,135.5,20185,16903,55,9,1040.74,0
2026-02-11,20008,500048,UK,Android,12,98081,202.54,27736,21903,187,19,2023.54,0
2026-02-11,20008,500049,UK,Android,11,97719,169.39,25691,22767,132,11,1148.87,0
2026-02-11,20008,500052,UK,iOS,27,99814,110.65,15028,12881,23,1,104.74,0
2026-02-11,20008,500053,UK,iOS,24,66198,105.28,10287,7641,23,3,322.19,0
2026-02-11,20008,500050,UK,iOS,23,96816,134.04,20105,16100,37,1,98.28,0
2026-02-11,20008,500051,UK,iOS,18,92005,115.41,15988,13581,39,5,512.17,0
2026-02-11,20008,500048,UK,iOS,12,108778,121.84,15904,12598,89,10,958.33,0
2026-02-11,20008,500049,UK,iOS,11,106663,159.58,20760,16203,61,4,361.02,0
2026-02-11,20008,500052,BR,Android,27,97015,57.74,19282,15204,43,1,115.52,0
2026-02-11,20008,500053,BR,Android,24,62829,72.88,15815,14248,42,7,687.19,0
2026-02-11,20008,500050,BR,Android,23,92726,58.78,15956,14214,29,3,288.59,0
2026-02-11,20008,500051,BR,Android,18,90305,68.91,20375,18121,44,2,231.62,0
2026-02-11,20008,500048,BR,Android,12,101292,78.63,21235,17505,119,10,813.94,0
2026-02-11,20008,500049,BR,Android,11,103814,76.19,24687,20139,127,9,808.77,0
2026-02-11,20008,500052,BR,iOS,27,104462,57.44,16424,13804,36,5,392.98,0
2026-02-11,20008,500053,BR,iOS,24,69500,44.97,9474,7543,25,6,679.53,0
2026-02-11,20008,500050,BR,iOS,23,95896,44.41,13112,10242,24,2,212.18,0
2026-02-11,20008,500051,BR,iOS,18,95572,45.79,13472,10842,29,1,82.75,0
2026-02-11,20008,500048,BR,iOS,12,107848,56.54,13113,10459,81,11,1158.75,0
2026-02-11,20008,500049,BR,iOS,11,114726,54.87,16067,11614,57,3,267.91,0
2026-02-12,20008,500052,MX,Android,28,110520,27.38,8995,6649,19,1,96.53,0
2026-02-12,20008,500053,MX,Android,25,72307,28.0,6968,5850,16,1,106.93,0
2026-02-12,20008,500050,MX,Android,24,100476,33.44,12022,8952,21,0,0.0,0
2026-02-12,20008,500051,MX,Android,19,100183,28.25,10769,8200,28,0,0.0,0
2026-02-12,20008,500048,MX,Android,13,108907,32.16,10338,8181,54,5,519.68,0
2026-02-12,20008,500049,MX,Android,12,118876,32.51,11389,10031,39,4,334.17,0
2026-02-12,20008,500052,MX,iOS,28,110802,21.74,7042,5617,11,0,0.0,0
2026-02-12,20008,500053,MX,iOS,25,73671,27.62,6198,5454,9,1,97.86,0
2026-02-12,20008,500050,MX,iOS,24,104186,30.89,10455,9391,17,2,194.44,0
2026-02-12,20008,500051,MX,iOS,19,104459,24.85,7853,5772,23,4,395.85,0
2026-02-12,20008,500048,MX,iOS,13,110202,29.91,8509,6705,45,4,354.96,0
2026-02-12,20008,500049,MX,iOS,12,122295,28.4,9149,6841,48,9,712.41,0
2026-02-12,20008,500052,DE,Android,28,103124,101.01,18134,13969,37,5,395.32,0
2026-02-12,20008,500053,DE,Android,25,70794,81.48,10579,7865,20,1,115.76,0
2026-02-12,20008,500050,DE,Android,24,99025,89.43,15874,13400,27,1,93.98,0
2026-02-12,20008,500051,DE,Android,19,97949,102.41,16440,12581,31,5,540.25,0
2026-02-12,20008,500048,DE,Android,13,105093,94.93,15056,12458,70,8,771.09,0
2026-02-12,20008,500049,DE,Android,12,117169,85.21,14169,11376,62,4,397.4,0
2026-02-12,20008,500052,DE,iOS,28,112228,70.04,12467,10438,35,1,114.01,0
2026-02-12,20008,500053,DE,iOS,25,75229,62.87,7097,5406,13,2,195.65,0
2026-02-12,20008,500050,DE,iOS,24,107409,68.27,10674,8873,17,3,240.09,0
2026-02-12,20008,500051,DE,iOS,19,105082,79.25,13537,11522,18,0,0.0,0
2026-02-12,20008,500048,DE,iOS,13,111891,73.29,10321,9389,49,5,412.88,0
2026-02-12,20008,500049,DE,iOS,12,121912,65.03,9392,7400,34,2,206.03,0
2026-02-12,20008,500052,UK,Android,28,97372,155.48,20837,17123,40,5,579.45,0
2026-02-12,20008,500053,UK,Android,25,66418,192.57,22030,17248,59,5,431.81,0
2026-02-12,20008,500050,UK,Android,24,98198,169.96,23171,20186,42,1,97.89,0
2026-02-12,20008,500051,UK,Android,19,98434,167.87,23847,19188,51,7,764.62,0
2026-02-12,20008,500048,UK,Android,13,94476,218.75,28855,23101,161,14,1479.32,0
2026-02-12,20008,500049,UK,Android,12,105613,187.28,27351,21545,107,8,738.74,0
2026-02-12,20008,500052,UK,iOS,28,103181,123.6,15552,11267,30,2,217.61,0
2026-02-12,20008,500053,UK,iOS,25,78161,116.22,11402,8362,27,2,186.04,0
2026-02-12,20008,500050,UK,iOS,24,101264,139.2,19578,15780,29,5,544.24,0
2026-02-12,20008,500051,UK,iOS,19,106293,158.14,20849,18212,52,4,406.92,0
2026-02-12,20008,500048,UK,iOS,13,107427,139.53,16802,14256,88,11,1230.44,0
2026-02-12,20008,500049,UK,iOS,12,112204,129.2,16810,12129,65,7,661.65,0
2026-02-12,20008,500052,BR,Android,28,99451,79.37,28140,25200,44,5,478.64,0
2026-02-12,20008,500053,BR,Android,25,73748,62.69,14443,11510,32,2,203.15,0
2026-02-12,20008,500050,BR,Android,24,104886,57.53,19384,16554,30,4,391.85,0
2026-02-12,20008,500051,BR,Android,19,106767,69.75,22283,20085,57,3,254.15,0
2026-02-12,20008,500048,BR,Android,13,102994,85.71,25580,21628,137,12,1069.79,0
2026-02-12,20008,500049,BR,Android,12,104327,78.99,26085,23080,116,9,795.25,0
2026-02-12,20008,500052,BR,iOS,28,111167,59.2,16802,13056,28,5,420.56,0
2026-02-12,20008,500053,BR,iOS,25,78717,59.69,13447,9733,30,4,400.86,0
2026-02-12,20008,500050,BR,iOS,24,111158,50.22,13534,11211,21,0,0.0,0
2026-02-12,20008,500051,BR,iOS,19,115578,53.5,15183,13107,34,3,269.55,0
2026-02-12,20008,500048,BR,iOS,13,115461,59.56,15281,13457,88,3,315.36,0
2026-02-12,20008,500049,BR,iOS,12,114345,70.2,21735,18833,91,6,617.45,0
2026-02-13,20008,500052,MX,Android,29,118974,42.41,14371,12698,29,3,341.41,0
2026-02-13,20008,500053,MX,Android,26,85196,29.41,6953,5357,10,2,208.16,0
2026-02-13,20008,500050,MX,Android,25,112670,31.49,11858,9141,22,0,0.0,0
2026-02-13,20008,500051,MX,Android,20,119992,41.45,14892,11771,47,7,705.68,0
2026-02-13,20008,500048,MX,Android,14,120404,33.71,11250,8629,67,6,518.13,0
2026-02-13,20008,500049,MX,Android,13,124691,35.27,12096,9432,65,3,264.65,0
2026-02-13,20008,500052,MX,iOS,29,126303,25.18,7748,5938,13,2,161.4,0
2026-02-13,20008,500053,MX,iOS,26,85951,27.51,6394,5198,14,3,307.52,0
2026-02-13,20008,500050,MX,iOS,25,114073,24.61,7963,7215,12,2,169.02,0
2026-02-13,20008,500051,MX,iOS,20,127031,26.28,8057,6288,15,0,0.0,0
2026-02-13,20008,500048,MX,iOS,14,123145,29.66,7929,6108,41,4,374.25,0
2026-02-13,20008,500049,MX,iOS,13,127638,22.09,6674,6096,19,1,100.5,0
2026-02-13,20008,500052,DE,Android,29,115917,84.51,15532,13338,25,2,196.81,0
2026-02-13,20008,500053,DE,Android,26,81766,59.9,7314,6199,11,1,106.35,0
2026-02-13,20008,500050,DE,Android,25,106162,74.66,13607,12382,22,3,267.37,0
2026-02-13,20008,500051,DE,Android,20,118648,75.46,12772,10414,21,2,223.36,0
2026-02-13,20008,500048,DE,Android,14,116018,92.48,15511,12194,63,7,552.81,0
2026-02-13,20008,500049,DE,Android,13,120143,69.75,12713,9465,53,4,373.92,0
2026-02-13,20008,500052,DE,iOS,29,118982,68.33,10205,8453,17,1,99.08,0
2026-02-13,20008,500053,DE,iOS,26,81983,53.88,6309,4856,16,2,188.59,0
2026-02-13,20008,500050,DE,iOS,25,109095,57.82,9786,7610,13,3,281.68,0
2026-02-13,20008,500051,DE,iOS,20,117883,65.64,10250,8050,23,1,96.75,0
2026-02-13,20008,500048,DE,iOS,14,121208,83.67,11032,8137,41,3,255.12,0
2026-02-13,20008,500049,DE,iOS,13,123464,80.39,13121,10071,47,4,312.22,0
2026-02-13,20008,500052,UK,Android,29,108350,206.26,30405,27739,51,9,831.88,0
2026-02-13,20008,500053,UK,Android,26,66262,191.57,20117,14986,28,4,417.83,0
2026-02-13,20008,500050,UK,Android,25,95710,223.85,28449,22250,46,2,176.54,0
2026-02-13,20008,500051,UK,Android,20,104286,219.74,34277,26900,63,4,390.11,0
2026-02-13,20008,500048,UK,Android,14,103385,215.7,28547,21641,165,12,1047.38,0
2026-02-13,20008,500049,UK,Android,13,109234,195.84,29333,24381,117,15,1239.24,0
2026-02-13,20008,500052,UK,iOS,29,123203,164.81,23481,18133,34,2,165.97,0
2026-02-13,20008,500053,UK,iOS,26,74977,130.99,13047,10533,22,5,496.85,0
2026-02-13,20008,500050,UK,iOS,25,104581,114.14,15992,14666,34,3,346.19,0
2026-02-13,20008,500051,UK,iOS,20,117714,111.09,14948,11467,33,1,79.51,0
2026-02-13,20008,500048,UK,iOS,14,115130,126.72,14750,11572,85,13,1461.76,0
2026-02-13,20008,500049,UK,iOS,13,121757,155.05,21526,18821,83,9,940.12,0
2026-02-13,20008,500052,BR,Android,29,118544,82.99,27714,23013,52,2,195.82,0
2026-02-13,20008,500053,BR,Android,26,73581,67.13,14888,13040,32,1,106.84,0
2026-02-13,20008,500050,BR,Android,25,101189,69.96,21483,19170,44,3,345.12,0
2026-02-13,20008,500051,BR,Android,20,110379,75.71,23703,20388,79,4,381.71,0
2026-02-13,20008,500048,BR,Android,14,104300,87.19,25471,20577,152,25,2383.29,0
2026-02-13,20008,500049,BR,Android,13,117198,64.7,20110,17746,95,6,499.58,0
2026-02-13,20008,500052,BR,iOS,29,129456,57.65,16008,14063,36,2,160.77,0
2026-02-13,20008,500053,BR,iOS,26,75022,53.24,11033,9470,26,1,109.05,0
2026-02-13,20008,500050,BR,iOS,25,109138,56.94,15497,11934,33,5,392.22,0
2026-02-13,20008,500051,BR,iOS,20,118899,46.44,12872,9399,34,4,324.07,0
2026-02-13,20008,500048,BR,iOS,14,114490,70.73,17786,15620,113,11,1249.81,0
2026-02-13,20008,500049,BR,iOS,13,115573,46.62,14126,12919,54,4,453.99,0
2026-02-14,20008,500052,MX,Android,30,131093,32.8,11461,10037,25,2,219.2,0
2026-02-14,20008,500053,MX,Android,27,79102,32.57,8336,6378,16,0,0.0,0
2026-02-14,20008,500050,MX,Android,26,112777,33.85,12147,10447,35,5,516.53,0
2026-02-14,20008,500051,MX,Android,21,116879,23.5,8552,7774,15,1,107.18,0
2026-02-14,20008,500048,MX,Android,15,121026,31.11,9203,7721,46,5,501.85,0
2026-02-14,20008,500049,MX,Android,14,117603,34.96,11981,9891,38,5,491.03,0
2026-02-14,20008,500052,MX,iOS,30,134806,24.59,7816,6691,15,2,202.06,0
2026-02-14,20008,500053,MX,iOS,27,81044,23.8,5843,4352,9,0,0.0,0
2026-02-14,20008,500050,MX,iOS,26,116961,24.93,8048,7301,17,0,0.0,0
2026-02-14,20008,500051,MX,iOS,21,117374,21.63,6890,5179,15,0,0.0,0
2026-02-14,20008,500048,MX,iOS,15,122300,26.78,7753,6771,43,4,324.43,0
2026-02-14,20008,500049,MX,iOS,14,122910,24.99,7502,6356,33,3,264.4,0
2026-02-14,20008,500052,DE,Android,30,127090,69.37,12141,10798,20,2,165.33,0
2026-02-14,20008,500053,DE,Android,27,79573,78.63,9092,6727,19,0,0.0,0
2026-02-14,20008,500050,DE,Android,26,111402,83.08,14846,13085,30,1,104.42,0
2026-02-14,20008,500051,DE,Android,21,111492,63.83,10805,9012,22,0,0.0,0
2026-02-14,20008,500048,DE,Android,15,114542,82.05,13623,11938,56,5,579.37,0
2026-02-14,20008,500049,DE,Android,14,117699,68.69,11398,8386,37,2,157.33,0
2026-02-14,20008,500052,DE,iOS,30,129026,54.38,9204,8303,19,1,91.79,0
2026-02-14,20008,500053,DE,iOS,27,82356,50.7,5419,3977,12,2,215.91,0
2026-02-14,20008,500050,DE,iOS,26,116462,52.39,8272,7227,12,1,107.92,0
2026-02-14,20008,500051,DE,iOS,21,112047,46.12,7204,5373,18,3,286.92,0
2026-02-14,20008,500048,DE,iOS,15,117133,51.67,7620,5579,27,1,108.62,0
2026-02-14,20008,500049,DE,iOS,14,115976,70.08,10915,9376,38,0,0.0,0
2026-02-14,20008,500052,UK,Android,30,107825,154.76,21870,16720,35,1,92.69,0
2026-02-14,20008,500053,UK,Android,27,67658,123.14,12001,9979,22,1,105.97,0
2026-02-14,20008,500050,UK,Android,26,96285,156.59,24183,22160,31,5,518.05,0
2026-02-14,20008,500051,UK,Android,21,84974,148.55,21419,16443,43,2,156.26,0
2026-02-14,20008,500048,UK,Android,15,96206,160.12,21753,17949,116,7,679.94,0
2026-02-14,20008,500049,UK,Android,14,97558,169.52,25449,20247,92,8,719.65,0
2026-02-14,20008,500052,UK,iOS,30,106214,129.85,17911,15707,29,2,181.66,0
2026-02-14,20008,500053,UK,iOS,27,66612,123.63,12183,10043,21,2,185.43,0
2026-02-14,20008,500050,UK,iOS,26,104476,120.4,16285,12853,21,3,278.82,0
2026-02-14,20008,500051,UK,iOS,21,91445,103.28,13891,12759,24,3,317.21,0
2026-02-14,20008,500048,UK,iOS,15,103209,116.94,13031,10328,71,8,652.81,0
2026-02-14,20008,500049,UK,iOS,14,101481,109.38,15274,12869,52,4,397.31,0
2026-02-14,20008,500052,BR,Android,30,96411,73.24,23140,21026,31,4,354.27,0
2026-02-14,20008,500053,BR,Android,27,63907,75.88,17446,13761,37,5,562.36,0
2026-02-14,20008,500050,BR,Android,26,99278,66.07,20696,17426,35,5,398.17,0
2026-02-14,20008,500051,BR,Android,21,81633,71.53,21411,16662,36,3,249.59,0
2026-02-14,20008,500048,BR,Android,15,90769,63.83,19954,15176,89,10,1122.59,0
2026-02-14,20008,500049,BR,Android,14,96645,81.51,25952,22759,93,13,1390.31,0
2026-02-14,20008,500052,BR,iOS,30,103543,44.46,12893,10617,19,1,83.37,0
2026-02-14,20008,500053,BR,iOS,27,70320,60.55,12562,11048,29,2,176.97,0
2026-02-14,20008,500050,BR,iOS,26,104477,55.92,17375,14957,31,1,115.78,0
2026-02-14,20008,500051,BR,iOS,21,90172,58.29,17292,13063,31,3,327.14,0
2026-02-14,20008,500048,BR,iOS,15,92937,58.74,14618,12788,65,7,739.0,0
2026-02-14,20008,500049,BR,iOS,14,108471,56.19,16626,12996,72,6,469.56,0
2026-02-15,20008,500052,MX,Android,31,104975,27.42,10107,8631,19,4,335.84,0
2026-02-15,20008,500053,MX,Android,28,74546,21.72,4982,4442,9,0,0.0,0
2026-02-15,20008,500050,MX,Android,27,109705,27.21,9451,7569,12,0,0.0,0
2026-02-15,20008,500051,MX,Android,22,98912,20.67,6886,5391,10,1,98.4,0
2026-02-15,20008,500048,MX,Android,16,98352,33.36,10833,9451,52,1,89.73,0
2026-02-15,20008,500049,MX,Android,15,113116,29.84,11699,9053,36,4,326.47,0
2026-02-15,20008,500052,MX,iOS,31,107266,22.41,7293,6686,15,0,0.0,0
2026-02-15,20008,500053,MX,iOS,28,73685,18.11,3822,2901,5,0,0.0,0
2026-02-15,20008,500050,MX,iOS,27,111108,22.01,7061,5696,15,4,442.06,0
2026-02-15,20008,500051,MX,iOS,22,98908,19.94,6320,5273,12,3,321.69,0
2026-02-15,20008,500048,MX,iOS,16,101432,27.96,8256,6369,48,6,559.15,0
2026-02-15,20008,500049,MX,iOS,15,117313,23.51,7595,6147,28,2,191.75,0
2026-02-15,20008,500052,DE,Android,31,102418,67.55,11662,8470,27,3,311.94,0
2026-02-15,20008,500053,DE,Android,28,68415,68.51,8125,6998,13,3,260.05,0
2026-02-15,20008,500050,DE,Android,27,103323,58.15,9685,8216,20,1,94.75,0
2026-02-15,20008,500051,DE,Android,22,94423,68.59,11926,8611,25,2,164.8,0
2026-02-15,20008,500048,DE,Android,16,96065,74.19,12608,9774,49,3,265.5,0
2026-02-15,20008,500049,DE,Android,15,113510,73.57,13453,10159,35,5,421.19,0
2026-02-15,20008,500052,DE,iOS,31,104876,52.9,8533,7211,12,0,0.0,0
2026-02-15,20008,500053,DE,iOS,28,71121,54.77,6381,5490,14,0,0.0,0
2026-02-15,20008,500050,DE,iOS,27,104736,48.66,7192,5211,14,1,93.1,0
2026-02-15,20008,500051,DE,iOS,22,99145,44.46,7213,5250,14,1,98.1,0
2026-02-15,20008,500048,DE,iOS,16,101053,65.61,9414,8509,48,6,653.45,0
2026-02-15,20008,500049,DE,iOS,15,116048,51.67,7852,6967,29,0,0.0,0
2026-02-15,20008,500052,UK,Android,31,91539,140.36,22189,17631,40,1,79.58,0
2026-02-15,20008,500053,UK,Android,28,65501,160.67,16624,13667,31,2,230.83,0
2026-02-15,20008,500050,UK,Android,27,87745,147.34,19357,16498,44,4,462.22,0
2026-02-15,20008,500051,UK,Android,22,84939,110.02,16048,12684,26,3,301.82,0
2026-02-15,20008,500048,UK,Android,16,88714,148.22,20834,15080,93,13,1026.86,0
2026-02-15,20008,500049,UK,Android,15,98451,176.74,26656,23979,90,7,796.49,0
2026-02-15,20008,500052,UK,iOS,31,95817,106.93,14741,12064,33,6,483.02,0
2026-02-15,20008,500053,UK,iOS,28,69942,97.5,10483,7941,18,3,315.42,0
2026-02-15,20008,500050,UK,iOS,27,90817,97.09,12656,10430,13,2,169.53,0
2026-02-15,20008,500051,UK,iOS,22,87096,112.93,16113,14708,22,1,82.66,0
2026-02-15,20008,500048,UK,iOS,16,96517,109.47,13078,10550,58,8,914.91,0
2026-02-15,20008,500049,UK,iOS,15,109833,102.42,14205,12545,54,5,396.54,0
2026-02-15,20008,500052,BR,Android,31,87418,42.64,14188,11077,28,1,90.58,0
2026-02-15,20008,500053,BR,Android,28,62979,54.12,11958,10327,21,1,103.18,0
2026-02-15,20008,500050,BR,Android,27,82777,57.92,17661,13798,31,2,196.76,0
2026-02-15,20008,500051,BR,Android,22,81798,47.7,16027,12525,31,4,456.52,0
2026-02-15,20008,500048,BR,Android,16,89641,70.56,19653,16154,103,4,382.48,0
2026-02-15,20008,500049,BR,Android,15,98086,62.78,20039,17261,66,2,169.99,0
2026-02-15,20008,500052,BR,iOS,31,88713,40.76,12787,10045,31,5,460.66,0
2026-02-15,20008,500053,BR,iOS,28,62375,37.84,7891,5903,15,2,221.53,0
2026-02-15,20008,500050,BR,iOS,27,83063,37.27,10732,7729,15,1,112.36,0
2026-02-15,20008,500051,BR,iOS,22,80533,34.62,9756,7530,16,0,0.0,0
2026-02-15,20008,500048,BR,iOS,16,94676,41.73,10929,8449,59,6,656.88,0
2026-02-15,20008,500049,BR,iOS,15,101499,53.42,15236,12172,56,5,565.01,0
2026-02-16,20008,500052,MX,Android,32,91393,35.92,11722,8983,29,1,100.79,0
2026-02-16,20008,500053,MX,Android,29,65284,33.82,8987,7019,15,3,307.3,0
2026-02-16,20008,500050,MX,Android,28,84344,28.83,9967,9102,22,1,110.75,0
2026-02-16,20008,500051,MX,Android,23,83403,41.99,15093,13717,31,2,180.74,0
2026-02-16,20008,500048,MX,Android,17,94772,44.18,13332,9868,72,8,659.51,0
2026-02-16,20008,500049,MX,Android,16,105036,35.4,12157,9245,33,2,193.01,0
2026-02-16,20008,500052,MX,iOS,32,95822,34.04,10368,7829,19,1,86.13,0
2026-02-16,20008,500053,MX,iOS,29,70449,31.3,7199,5995,11,0,0.0,0
2026-02-16,20008,500050,MX,iOS,28,87250,26.06,8276,6508,13,0,0.0,0
2026-02-16,20008,500051,MX,iOS,23,92176,25.95,7805,5864,11,0,0.0,0
2026-02-16,20008,500048,MX,iOS,17,99848,34.94,9805,7149,39,3,257.4,0
2026-02-16,20008,500049,MX,iOS,16,109598,34.52,11542,9767,41,3,258.19,0
2026-02-16,20008,500052,DE,Android,32,94528,69.69,11605,9389,20,1,110.05,0
2026-02-16,20008,500053,DE,Android,29,69523,71.54,8759,6795,12,1,100.05,0
2026-02-16,20008,500050,DE,Android,28,85841,66.03,11470,9305,25,0,0.0,0
2026-02-16,20008,500051,DE,Android,23,88055,92.06,16246,14071,25,2,225.97,0
2026-02-16,20008,500048,DE,Android,17,97045,99.29,15742,11929,60,5,424.73,0
2026-02-16,20008,500049,DE,Android,16,107687,68.63,11435,9381,28,5,471.02,0
2026-02-16,20008,500052,DE,iOS,32,97600,72.79,11650,8911,20,1,86.46,0
2026-02-16,20008,500053,DE,iOS,29,71901,60.62,6705,5427,10,1,108.36,0
2026-02-16,20008,500050,DE,iOS,28,90119,52.22,7803,6430,17,2,215.04,0
2026-02-16,20008,500051,DE,iOS,23,97088,54.66,7928,5869,16,0,0.0,0
2026-02-16,20008,500048,DE,iOS,17,103373,87.18,13130,10602,43,8,923.45,0
2026-02-16,20008,500049,DE,iOS,16,111270,55.71,8816,6730,28,2,194.59,0
2026-02-16,20008,500052,UK,Android,32,87061,166.48,25469,20366,42,6,616.11,0
2026-02-16,20008,500053,UK,Android,29,61982,216.74,22731,19369,38,2,173.66,0
2026-02-16,20008,500050,UK,Android,28,78565,142.25,21442,18824,38,2,192.56,0
2026-02-16,20008,500051,UK,Android,23,88968,173.8,25173,22504,47,4,373.93,0
2026-02-16,20008,500048,UK,Android,17,95669,196.45,25901,23238,131,17,1540.92,0
2026-02-16,20008,500049,UK,Android,16,93430,188.9,27314,22020,95,7,560.53,0
2026-02-16,20008,500052,UK,iOS,32,97789,143.91,20009,18017,50,3,288.65,0
2026-02-16,20008,500053,UK,iOS,29,74230,149.9,13878,11118,21,2,178.18,0
2026-02-16,20008,500050,UK,iOS,28,87351,172.21,22976,18993,38,7,759.39,0
2026-02-16,20008,500051,UK,iOS,23,98028,165.87,22611,19821,44,4,337.58,0
2026-02-16,20008,500048,UK,iOS,17,108492,195.42,24218,19620,124,26,2816.34,0
2026-02-16,20008,500049,UK,iOS,16,106539,143.34,21124,15310,64,7,753.45,0
2026-02-16,20008,500052,BR,Android,32,103610,90.93,27194,22943,54,4,327.37,0
2026-02-16,20008,500053,BR,Android,29,76150,74.82,18957,14807,43,3,259.82,0
2026-02-16,20008,500050,BR,Android,28,92666,76.67,25393,18971,48,4,389.97,0
2026-02-16,20008,500051,BR,Android,23,104612,79.11,23771,19846,50,2,202.45,0
2026-02-16,20008,500048,BR,Android,17,113057,91.28,24617,18063,109,8,666.27,0
2026-02-16,20008,500049,BR,Android,16,107624,93.48,31200,24255,113,11,1274.7,0
2026-02-16,20008,500052,BR,iOS,32,118017,69.7,20795,16375,30,4,375.47,0
2026-02-16,20008,500053,BR,iOS,29,87216,55.22,10798,8471,20,0,0.0,0
2026-02-16,20008,500050,BR,iOS,28,107327,66.52,19350,16506,37,3,243.11,0
